"","Iteration","Pi","X","Y","Inside"
"138701",138701,3.13249363739266,0.902713404269889,0.221116489497945,TRUE
"138801",138801,3.13271518216728,0.457314142491668,0.140745989512652,TRUE
"138901",138901,3.13273482552321,0.0879543123301119,0.765546196838841,TRUE
"139001",139001,3.1328695477011,0.535452499752864,0.439706540200859,TRUE
"139101",139101,3.13294656400745,0.298651935067028,0.49340100446716,TRUE
"139201",139201,3.13293726338173,0.591641937149689,0.0947349059861153,TRUE
"139301",139301,3.13292797610929,0.0658961082808673,0.436587431235239,TRUE
"139401",139401,3.13300478475764,0.381454165559262,0.174695680616423,TRUE
"139501",139501,3.13299546239812,0.94432211946696,0.070311063202098,TRUE
"139601",139601,3.13272827558542,0.632256406126544,0.127525674644858,TRUE
"139701",139701,3.13254736902384,0.626360251335427,0.393382258247584,TRUE
"139801",139801,3.13253839385984,0.844798721373081,0.357312526553869,TRUE
"139901",139901,3.13272957305523,0.00146198272705078,0.915906000649557,TRUE
"140001",140001,3.13280619424147,0.500952300149947,0.474266384961084,TRUE
"140101",140101,3.13282560438541,0.597664997214451,0.708046181825921,TRUE
"140201",140201,3.13298763917518,0.101585052208975,0.946461459156126,TRUE
"140301",140301,3.13300689232436,0.88339804392308,0.443987134145573,TRUE
"140401",140401,3.13294064857088,0.127804765244946,0.00383881106972694,TRUE
"140501",140501,3.13287449911389,0.282054004026577,0.661570302676409,TRUE
"140601",140601,3.13312138604989,0.119561602827162,0.548877709079534,TRUE
"140701",140701,3.13311206032651,0.818635758478194,0.942149352282286,FALSE
"140801",140801,3.13333001896293,0.6746193068102,0.31223433278501,TRUE
"140901",140901,3.13320700349891,0.0798116796649992,0.862155801150948,TRUE
"141001",141001,3.13316926830306,0.00629916624166071,0.508372391108423,TRUE
"141101",141101,3.13304654113011,0.148865929571912,0.897553337505087,TRUE
"141201",141201,3.13303730143554,0.557045364985242,0.89353638375178,FALSE
"141301",141301,3.133028074819,0.0142082965467125,0.523350102826953,TRUE
"141401",141401,3.13307543793891,0.198103809962049,0.774800327140838,TRUE
"141501",141501,3.13315100246641,0.360892888624221,0.496211558813229,TRUE
"141601",141601,3.13345244736972,0.733526818221435,0.453097253572196,TRUE
"141701",141701,3.13338649691957,0.508168202126399,0.492824921850115,TRUE
"141801",141801,3.13346168221663,0.487443327205256,0.350262303138152,TRUE
"141901",141901,3.13336762954454,0.746417189482599,0.448046743636951,TRUE
"142001",142001,3.13316103407722,0.896551910787821,0.143924903357401,TRUE
"142101",142101,3.13315177233095,0.402933760546148,0.369698400376365,TRUE
"142201",142201,3.13317065280835,0.602375801885501,0.449764747172594,TRUE
"142301",142301,3.1332457256098,0.607059191912413,0.778980667470023,TRUE
"142401",142401,3.13323642390152,0.852563275024295,0.404820238472894,TRUE
"142501",142501,3.13308678535589,0.765385669888929,0.482714839745313,TRUE
"142601",142601,3.13316175903395,0.306985025759786,0.360443200916052,TRUE
"142701",142701,3.13320859699652,0.238927400438115,0.428735714172944,TRUE
"142801",142801,3.13311531431853,0.117041912162676,0.992419083369896,TRUE
"142901",142901,3.13299417078957,0.917046344839036,0.370112446835265,TRUE
"143001",143001,3.13287319669093,0.880911150481552,0.570531095843762,FALSE
"143101",143101,3.13289215309467,0.442392086843029,0.29317543329671,TRUE
"143201",143201,3.13279935195983,0.0642284776549786,0.186900041997433,TRUE
"143301",143301,3.13270668034417,0.349596914835274,0.116765438811854,TRUE
"143401",143401,3.13275360701808,0.559469455387443,0.438385392539203,TRUE
"143501",143501,3.13277259391921,0.854036030126736,0.2886955041904,TRUE
"143601",143601,3.1329308291725,0.55557514843531,0.402474243426695,TRUE
"143701",143701,3.13300533747156,0.700020836666226,0.549900454469025,TRUE
"143801",143801,3.13305192592541,0.132356054382399,0.0903751279693097,TRUE
"143901",143901,3.1329038714116,0.787501862738281,0.0619943267665803,TRUE
"144001",144001,3.13289491045201,0.423275358043611,0.794378296006471,TRUE
"144101",144101,3.13291372023789,0.552144710207358,0.988957767141983,FALSE
"144201",144201,3.13298798205283,0.336748951347545,0.0418598640244454,TRUE
"144301",144301,3.1329235417634,0.16142895934172,0.421822835691273,TRUE
"144401",144401,3.13302539456098,0.251973462058231,0.573979207780212,TRUE
"144501",144501,3.13298869904014,0.571775662479922,0.905554929981008,FALSE
"144601",144601,3.13295205427348,0.629404207924381,0.150907979579642,TRUE
"144701",144701,3.13299838978307,0.146709824213758,0.491140654310584,TRUE
"144801",144801,3.13307228541239,0.00175622710958123,0.390408473322168,TRUE
"144901",144901,3.13311847399259,0.992399663664401,0.232979986583814,FALSE
"145001",145001,3.1329714967483,0.838897715322673,0.849205602658913,FALSE
"145101",145101,3.13296255711539,0.756360652623698,0.645118766464293,TRUE
"145201",145201,3.13300872583522,0.663345396984369,0.00107698538340628,TRUE
"145301",145301,3.13297224382489,0.0141071027610451,0.943729609949514,TRUE
"145401",145401,3.13290830186863,0.0224239635281265,0.463853429770097,TRUE
"145501",145501,3.13287193902447,0.624755018157884,0.16720472718589,TRUE
"145601",145601,3.13313782185562,0.215559636475518,0.110962933162227,TRUE
"145701",145701,3.13312880488123,0.203176558017731,0.597872191108763,TRUE
"145801",145801,3.13295519235122,0.333568231435493,0.213593903928995,TRUE
"145901",145901,3.13305597631271,0.231640237849206,0.495556296547875,TRUE
"146001",146001,3.13288265148869,0.137641306966543,0.0118183586746454,TRUE
"146101",146101,3.13295596881609,0.776232440490276,0.369025160791352,TRUE
"146201",146201,3.13308390503485,0.702434073202312,0.0143077992834151,TRUE
"146301",146301,3.13304762100054,0.190132567193359,0.0207807836122811,TRUE
"146401",146401,3.13301138653424,0.784439431270584,0.0970919898245484,TRUE
"146501",146501,3.13300250510235,0.135491495020688,0.0872353033628315,TRUE
"146601",146601,3.13288449601299,0.723180629080161,0.0150395049713552,TRUE
"146701",146701,3.13293024587426,0.94583649886772,0.371803707676008,FALSE
"146801",146801,3.1328124467817,0.628005553269759,0.576350452378392,TRUE
"146901",146901,3.13285818340243,0.883517413865775,0.397461469983682,TRUE
"147001",147001,3.13284943639839,0.647559991106391,0.299662985140458,TRUE
"147101",147101,3.13297666229325,0.344871462788433,0.403204019647092,TRUE
"147201",147201,3.13283197804363,0.419782747980207,0.662372106686234,TRUE
"147301",147301,3.13285042192517,0.434955768985674,0.932496224530041,FALSE
"147401",147401,3.13267888277556,0.483252351405099,0.756775736110285,TRUE
"147501",147501,3.13275164236175,0.251120855566114,0.6055507005658,TRUE
"147601",147601,3.132526202397,0.942905427888036,0.930840138113126,FALSE
"147701",147701,3.13259896683164,0.566860956139863,0.414343671873212,TRUE
"147801",147801,3.13275282305262,0.0383568673860282,0.815343471011147,TRUE
"147901",147901,3.1328794261026,0.688489983323961,0.719638051930815,TRUE
"148001",148001,3.1329518043797,0.928719468880445,0.244018902303651,TRUE
"148101",148101,3.13299707631954,0.382126270560548,0.398453196045011,TRUE
"148201",148201,3.13306927753524,0.0591464200988412,0.145922013325617,TRUE
"148301",148301,3.13322229789415,0.246131135849282,0.346161448629573,TRUE
"148401",148401,3.13329425003875,0.931159539148211,0.222350713331252,TRUE
"148501",148501,3.13331223358765,0.127602614229545,0.907193122198805,TRUE
"148601",148601,3.13346478152906,0.317402761662379,0.85356564540416,TRUE
"148701",148701,3.13369782314847,0.999681185232475,0.436676183249801,FALSE
"148801",148801,3.13363485460447,0.0636441584210843,0.316949656931683,TRUE
"148901",148901,3.13365256109764,0.0325122398789972,0.265334934694692,TRUE
"149001",149001,3.13377762565352,0.902397849131376,0.326394978445023,TRUE
"149101",149101,3.1337952126411,0.565202192403376,0.826634625438601,FALSE
"149201",149201,3.13375915711021,0.136482832720503,0.679357774555683,TRUE
"149301",149301,3.13372314987843,0.887792707653716,0.546826824080199,FALSE
"149401",149401,3.13379428517881,0.231495773419738,0.768051341408864,TRUE
"149501",149501,3.1337047912723,0.636335978750139,0.293367598205805,TRUE
"149601",149601,3.13374910595517,0.94331765291281,0.942380617605522,FALSE
"149701",149701,3.13368648172023,0.780070353066549,0.927536186762154,FALSE
"149801",149801,3.13346372854654,0.230712061282247,0.440125429537147,TRUE
"149901",149901,3.13342806252126,0.746191773796454,0.101200961973518,TRUE
"150001",150001,3.13336577756148,0.314093011664227,0.166615387890488,TRUE
"150101",150101,3.13333022431563,0.616231320425868,0.392287371912971,TRUE
"150201",150201,3.13348113527873,0.740118782036006,0.416413237573579,TRUE
"150301",150301,3.13360523216745,0.643019020557404,0.732688396237791,TRUE
"150401",150401,3.13375575960266,0.1669676003512,0.0188406864181161,TRUE
"150501",150501,3.1336934638308,0.890304456232116,0.693969684652984,FALSE
"150601",150601,3.13389685327455,0.952334977453575,0.290162624092773,TRUE
"150701",150701,3.13394071704899,0.830054614692926,0.716597359860316,FALSE
"150801",150801,3.13379884748775,0.476498687407002,0.319173824740574,TRUE
"150901",150901,3.13386922551872,0.257175604812801,0.310081086587161,TRUE
"151001",151001,3.13399249011596,0.943990109721199,0.464167613536119,FALSE
"151101",151101,3.13395675740068,0.97540040849708,0.709535555448383,FALSE
"151201",151201,3.1338681622476,0.710128382081166,0.496322552440688,TRUE
"151301",151301,3.13391187103853,0.519524511881173,0.669566955184564,TRUE
"151401",151401,3.13377058275705,0.848179023712873,0.887967922026291,FALSE
"151501",151501,3.13373509085749,0.00768362171947956,0.0638001842889935,TRUE
"151601",151601,3.1336996457807,0.693537693470716,0.79794162674807,FALSE
"151701",151701,3.13387518869355,0.432501193135977,0.610747520346195,TRUE
"151801",151801,3.13378699745061,0.64877168298699,0.688529500504956,TRUE
"151901",151901,3.13372525526494,0.914558544754982,0.30031048390083,TRUE
"152001",152001,3.1339267504819,0.364144585793838,0.567643262213096,TRUE
"152101",152101,3.13397019086002,0.0018820168916136,0.836704155895859,TRUE
"152201",152201,3.13409241726401,0.0619569083210081,0.465918956790119,TRUE
"152301",152301,3.13408316426025,0.166589539963752,0.969199391780421,TRUE
"152401",152401,3.13415266304027,0.21138627640903,0.999883314827457,FALSE
"152501",152501,3.13416961200254,0.0806532625574619,0.572709097992629,TRUE
"152601",152601,3.13410790230732,0.571704269619659,0.879938916070387,FALSE
"152701",152701,3.13388910354222,0.801832856144756,0.0342368655838072,TRUE
"152801",152801,3.1338538360351,0.439859186299145,0.43918032781221,TRUE
"152901",152901,3.13389709681428,0.149068989790976,0.599114611046389,TRUE
"153001",153001,3.1338095829439,0.362021714681759,0.921545901568606,TRUE
"153101",153101,3.13385281611485,0.502515682484955,0.291743284789845,TRUE
"153201",153201,3.13392210233615,0.254502573981881,0.48264050623402,TRUE
"153301",153301,3.13380865095466,0.84630586928688,0.752222332172096,FALSE
"153401",153401,3.13377357383589,0.783210152294487,0.517374412622303,TRUE
"153501",153501,3.13371248395776,0.0921468290034682,0.28178981738165,TRUE
"153601",153601,3.13354730763472,0.0515772288199514,0.55073146126233,TRUE
"153701",153701,3.13353849356868,0.782862939639017,0.795943115837872,FALSE
"153801",153801,3.1335296909643,0.376256289193407,0.822069998597726,TRUE
"153901",153901,3.13354689053352,0.88827941659838,0.427921257214621,TRUE
"154001",154001,3.13366796319504,0.60960987303406,0.148274699924514,TRUE
"154101",154101,3.13355526570236,0.650543170049787,0.80564498831518,FALSE
"154201",154201,3.13354647505528,0.0895102152135223,0.039592023473233,TRUE
"154301",154301,3.13348584908717,0.209699400700629,0.893027114216238,TRUE
"154401",154401,3.13347711478553,0.757410035934299,0.533255314687267,TRUE
"154501",154501,3.13341661219021,0.69377366756089,0.66744416509755,TRUE
"154601",154601,3.13353729924127,0.992587180109695,0.999701905297115,FALSE
"154701",154701,3.13350269229029,0.140977734467015,0.779321282636374,TRUE
"154801",154801,3.13333893191904,0.724342294968665,0.376656034728512,TRUE
"154901",154901,3.13322702887651,0.160928681492805,0.0511409072205424,TRUE
"155001",155001,3.13327010793479,0.896428514271975,0.399915908230469,TRUE
"155101",155101,3.13310681426941,0.975869838614017,0.285173652460799,FALSE
"155201",155201,3.13291795800285,0.223691329127178,0.54830341367051,TRUE
"155301",155301,3.13290963998944,0.952857732772827,0.394138843519613,FALSE
"155401",155401,3.13303003198178,0.873355215648189,0.653263343963772,FALSE
"155501",155501,3.13281586613591,0.377592304954305,0.0371451766695827,TRUE
"155601",155601,3.13280762977102,0.876668660668656,0.356996287591755,TRUE
"155701",155701,3.13282509425116,0.53516885265708,0.524393141036853,TRUE
"155801",155801,3.13299657896933,0.587416833499447,0.87481807754375,FALSE
"155901",155901,3.13298824253853,0.326228533638641,0.277030534576625,TRUE
"156001",156001,3.13300555765668,0.688763151876628,0.154119356535375,TRUE
"156101",156101,3.13322784607402,0.87896445277147,0.442539925919846,TRUE
"156201",156201,3.13324498562749,0.426787699107081,0.345303145702928,TRUE
"156301",156301,3.1332621032495,0.952146524330601,0.688250652281567,FALSE
"156401",156401,3.13317689784592,0.93422901420854,0.674864728469402,FALSE
"156501",156501,3.13321959604092,0.171689637005329,0.491667269263417,TRUE
"156601",156601,3.13318561184156,0.00760594918392599,0.200048023136333,TRUE
"156701",156701,3.13307509205429,0.175536413211375,0.989059336017817,FALSE
"156801",156801,3.13306675340081,0.89390369458124,0.339679856784642,TRUE
"156901",156901,3.13280348754947,0.647398272994906,0.0154556548222899,TRUE
"157001",157001,3.13274437742435,0.757946778088808,0.156877118162811,TRUE
"157101",157101,3.13286357184232,0.835151944076642,0.556109631666914,FALSE
"157201",157201,3.13280449869912,0.958113290602341,0.403877123724669,FALSE
"157301",157301,3.13284721648305,0.0829496167134494,0.787278233096004,TRUE
"157401",157401,3.13258492639818,0.918064620113,0.579167158575729,FALSE
"157501",157501,3.13272931600434,0.757014456670731,0.275962040526792,TRUE
"157601",157601,3.13251819468151,0.151017656782642,0.0927868236321956,TRUE
"157701",157701,3.13253562120722,0.851671828655526,0.556992143159732,FALSE
"157801",157801,3.13257837402805,0.0574298892170191,0.794277261011302,TRUE
"157901",157901,3.13249441105503,0.794460795354098,0.767030256334692,FALSE
"158001",158001,3.13246118695451,0.712848109425977,0.670225621201098,TRUE
"158101",158101,3.13245330516569,0.828306664014235,0.986165206413716,FALSE
"158201",158201,3.13242014905089,0.181724409107119,0.688236895482987,TRUE
"158301",158301,3.13243757146196,0.953071473632008,0.736975710140541,FALSE
"158401",158401,3.13258123370433,0.589565223315731,0.08629419375211,TRUE
"158501",158501,3.13262376893521,0.717519856523722,0.499330366030335,TRUE
"158601",158601,3.1325653684403,0.608903377084062,0.861310403328389,FALSE
"158701",158701,3.13255745080371,0.889148749411106,0.0557093459647149,TRUE
"158801",158801,3.13262510941367,0.294233496999368,0.389581065159291,TRUE
"158901",158901,3.13264233705263,0.492114320630208,0.492607422173023,TRUE
"159001",159001,3.13276017131968,0.0948454190511256,0.746149602113292,TRUE
"159101",159101,3.13267672736186,0.95463154790923,0.58983331406489,FALSE
"159201",159201,3.13264363917312,0.803816620958969,0.00231184740550816,TRUE
"159301",159301,3.13271103131807,0.605051067192107,0.516959546366706,TRUE
"159401",159401,3.13257758734261,0.158451091265306,0.983714695088565,TRUE
"159501",159501,3.13269509282073,0.369705340825021,0.321811135858297,TRUE
"159601",159601,3.1327873885502,0.390288793481886,0.575630059232935,TRUE
"159701",159701,3.13285452188778,0.0462836876977235,0.62895299657248,TRUE
"159801",159801,3.13289654007171,0.230690921889618,0.666460776468739,TRUE
"159901",159901,3.13298853665706,0.516743835061789,0.489400779828429,TRUE
"160001",160001,3.13308041824739,0.627773858606815,0.837513109669089,FALSE
"160101",160101,3.13284739008501,0.361660056049004,0.464235085062683,TRUE
"160201",160201,3.13276446464129,0.55778744793497,0.573909518076107,TRUE
"160301",160301,3.13263173654562,0.132802809821442,0.948840129189193,TRUE
"160401",160401,3.13272361144881,0.245580448536202,0.556514917407185,TRUE
"160501",160501,3.13296490364546,0.988276738207787,0.778021425474435,FALSE
"160601",160601,3.13293192445875,0.245003515388817,0.686130347894505,TRUE
"160701",160701,3.13292387726274,0.535683551570401,0.293530359631404,TRUE
"160801",160801,3.13291584007562,0.0110052300151438,0.763084556441754,TRUE
